trial_id,signed_coherence,coherence,direction_label,choice_right_label,n001,n002,n003,n004,n005,n006,n007,n008,n009,n010,n011,n012,n013,n014,n015,n016,n017,n018,n019,n020,n021,n022,n023,n024,n025,n026,n027,n028,n029,n030,n031,n032,n033,n034,n035,n036,n037,n038,n039,n040,n041,n042,n043,n044,n045,n046,n047,n048,n049,n050,n051,n052,n053,n054,n055,n056,n057,n058,n059,n060,n061,n062,n063,n064,n065,n066,n067,n068,n069,n070,n071,n072,n073,n074,n075,n076,n077,n078,n079,n080,n081,n082,n083,n084,n085,n086,n087,n088,n089,n090,n091,n092,n093,n094,n095,n096,n097,n098,n099,n100,n101,n102,n103,n104,n105,n106,n107,n108,n109,n110,n111,n112,n113,n114,n115,n116,n117,n118,n119,n120
80,16,16,1,1,0.030805497112935606,0.12499608522546715,0.4689123513907556,-0.2289912679838251,0.04354845486395363,0.3735152462403242,-0.304566851543173,0.18067484839347323,0.10995987334381718,0.10273907477820418,-0.09720390790234043,0.004172791630385822,-0.3616380196692907,0.15276685900687711,0.006716056850234964,0.247901292653448,0.20313611453103392,0.22829224577570567,-0.0234662404476374,0.08099370058356872,-0.06046130981511024,-0.03502170936376037,0.0009678371397792707,-0.054256712872717924,-0.29381237506443586,0.29565243176768363,0.22431361042073855,0.04306493751867575,0.2618368242536354,0.05124354231673293,0.10091927134834996,0.1918633372876785,0.43334125945765173,-0.01445306897037633,0.12611250986889383,-0.4357618376875535,0.4992870208537553,-0.6083352249813733,0.23401562485586336,-0.1701666905719336,0.1327120709522971,0.08926044912225765,0.02429052970455982,-0.0029294040764039075,-0.03376951576990646,0.008440779301653406,0.1272961201816306,0.09682693067535293,0.3330881700413297,0.20308276149401386,0.45529352271347845,0.23498011795385265,-0.10682343260977392,-0.022795128253982444,0.023534729645809563,0.17588146252235878,0.25900554227436373,0.4403797622815716,0.22266446010545093,0.1483391455816937,0.3251405282317651,0.21414321528975394,0.8639886856974834,0.15742444086353763,0.1460482759965987,0.1009212575463117,0.34925609812444086,0.20415628968799987,0.4107605178893228,-0.524112233098459,0.5225555378978214,0.05335690385319702,0.324056454296018,0.0767271961988211,0.20005877600715752,-0.0788289175606394,-0.0486709099776699,0.0008904642511365357,-0.036178892942137136,0.055906920529374696,0.29909123063867943,0.09186782728040406,0.1252657322811786,-0.14586771100599336,0.2611246937524811,-0.011462127264662003,0.1196078178703803,0.3434713002729346,0.17667086986605138,-0.1272163645957673,0.0868949056456846,0.25207635324724775,0.38613166283555456,0.07835846901784863,-0.056048767091310396,0.9311893999878151,-0.04369583577237769,0.4876475595785895,-0.23363718339388803,0.11338290445264931,0.06263264593196086,0.2229586196057125,0.2796739940303829,0.1978161583900578,0.017666443990714154,-0.6810042954190956,0.26598913453578443,0.07727063758042453,0.1139969715377099,0.07937070506956688,0.3078312324909538,0.26272187140357495,0.02589074500887087,0.29528684111637615,-0.3984153115710819,0.24143381672581601,-0.0920839310684551,0.0018391993514262836,-0.19531060132064276,0.17678262631845923
81,16,16,1,1,-0.10837879506568972,-0.04982165334404994,0.01025242115933405,-0.11639506148811221,0.1766972644903195,0.10138241333744727,-0.04140228806081085,0.20383759803467044,0.2590748984396308,0.15668615903665825,-0.1492070466274946,-0.06160549000979823,-0.061464320059826126,-0.32070788364861147,0.12199980166868318,0.045333469241089566,0.2770963570208113,0.15862263628529052,0.006619785820957555,0.1842344500952435,-0.09073388290763632,-0.04453222959118109,-0.18399821441752884,-0.32437853688834917,-0.2912524367062823,0.3131830686499495,0.17939258865313176,-0.20283561657344856,0.0897182101874793,-0.11118081640450489,-0.04324423418822291,0.019536538201271957,-0.5613192707324404,0.09933824459613781,0.13654294588747584,-0.37511588342159524,0.36147533229452516,-0.2507953656973584,-0.025021078892281445,-0.25452035190995576,-0.10177134627708748,0.22323964528318285,0.15827531526025873,-0.030096303176909596,-0.08932620997482178,-0.0777018801371902,-0.1346214490748541,-0.030874826372491754,0.11285108849881637,0.5413885712827127,0.18700813930170962,-0.1746820161100638,-0.10033380414122632,0.12753465649461182,-0.013233535127698093,-0.2017673329410315,0.0738863789351662,-0.11819123719099528,-0.03129260777869175,-0.09184491299125559,0.12775706632015027,0.31571464546831085,0.18359048491125224,-0.04391344306672326,0.22065372897712826,0.06754094949293438,-0.6555147531058905,0.030427218484546645,0.18427235852202287,-0.2856083631443565,0.1115930815366172,-0.16977920573113775,-0.1357821370426296,0.0683742974854529,-0.020852030639205765,0.026737978744935553,-0.005597628558417889,0.12871625891968863,0.015476920147299511,-0.6160941812817256,0.08613148239020592,0.13393959906852063,-0.06506248514653835,-0.13748258782470946,0.11423587528928947,-0.14436202274453364,0.1386051555830415,0.46375336937780753,0.2964774028636534,-0.05907544190632765,-0.21715148341515728,-0.0024499050503715356,0.20735323025399355,0.4900831394637587,-0.2588303180134297,-0.31759781302854234,-0.37232916871022065,-0.267721704987173,0.2035237383925307,-0.11977616588565998,0.10749761284657157,-0.02725259985412025,0.05456723105861794,-0.044557834657040926,0.16644087025590526,0.2328051601488445,-0.3210890491272665,0.040124068302206835,0.16810511967397573,-0.2087207133694525,0.639801981516623,0.17423101308365338,0.146026992840965,-0.009444422361307027,-0.3817114461923814,-0.08316339978938665,0.14739456419439817,0.09996483298031085,0.07110539520916537,-0.009126082225036691
82,16,16,1,1,0.29068996053043133,0.20248818039895317,0.5406132063630252,0.21118268712908006,0.24152495398216917,0.45511376604906495,-0.05298689983917708,0.2025339443632415,-0.025692510946871416,-0.000903190641754259,-0.051121534777429097,5.890193918552111e-05,0.2278069058048069,0.9281995796988967,0.22764157405745572,0.23432378293101763,0.1361268186696991,0.4659058070084269,0.69384187955752,0.026002104112027483,0.4853114109049219,-0.04638310266845791,-0.11686954835220856,0.04941638531945845,-0.1564273526922326,0.472592367242226,-0.052358716399412,0.1598599223728729,0.3069388863818243,0.2455540210509904,0.1359641887912342,0.19716446625949113,-0.16326465269806578,0.2864730745973977,0.1849691860823873,0.05190222979204876,0.7077066358896325,0.025329776810209023,0.3970708458545317,0.1660343938898395,0.24269439003545326,0.26212615494545294,0.22282413689626426,0.08330838105178788,0.11758239728673747,0.34624497077780925,0.039724855759528006,0.4101907656240446,0.5208221489781992,0.3679576426456007,0.21572140311631335,0.2219552495751742,0.13650386516123042,-0.08523757958940958,-0.024524129108480223,0.35621979955595323,0.30118520375843083,0.2477492996970881,0.2631595532097879,0.005823533926161695,-0.2548675998067914,-0.07794402952544988,0.5786568886061609,0.2426892447101307,0.1605660173871152,0.06881004885620835,-0.4724886105610342,0.02420583059704183,0.16197169147122586,-0.5254824902389469,0.6070266568168823,-0.05522842862633718,0.05971438372409979,0.46080935256143857,-0.06438429961823779,0.4143376731474854,0.20049571385243448,0.32160696246960485,0.06260329737576853,-0.17340101247315018,0.16325329303979705,0.12092318733000011,0.18151309169056334,0.009512817358828838,0.15493146186384604,-0.13127855656289888,0.5829353371264021,0.22636965656876096,0.18852141861638946,0.09690447919974499,-0.28133483165616124,0.11664588836442036,0.2845671933919489,0.00801320536912234,0.06475866827028942,0.3213275030094933,-0.021179242938186196,-0.24683133133346932,0.1294243191208499,-0.2111830706708973,0.16097082781605254,0.11654550341106304,0.04403502517938482,0.2760403675856599,0.15603020265623196,0.19491667964527928,0.16267001532899203,0.1856059252559184,0.3718093543438071,0.454056325826051,0.678652250421419,0.10518894313726217,-0.022483002938347464,0.07686804746239165,0.16980215556675352,0.25333459909053635,-0.046347637728610974,0.2488070138190862,-0.042746218075154496,-0.05055134410483961
83,16,16,1,1,0.30851167120074635,-0.016346868210672563,0.1336128354576512,-0.17936366605105802,0.11750532808692718,0.17151587944038782,-0.2853145027643508,0.4583565706303364,-0.07150353439748701,-0.17905547312766987,-0.18057416801822151,0.39985314188444887,-0.09639865684179155,0.2635095333066847,0.150562722083433,0.12942765048533086,-0.07570078182518086,0.09473498745716366,0.09127368967632499,-0.019563084086817346,-0.2765044490859001,-0.15274181054642497,0.06347289676083982,-0.12872460179258954,-0.1610788169323337,-0.09598665920364105,0.05289863117848029,-0.044050128637329884,0.10650909963446731,0.14183845128445088,0.05006919647702541,-0.11667291030612079,-0.3829602026929101,-0.2175097958757715,0.21240834996848512,-0.2771435831965766,-0.0757644044475571,-0.1888353496396669,0.5544766779272081,-0.09119816876743997,-0.0154584414701543,0.21568064630788425,-0.11672129098297021,-0.038888827853803175,0.23121712941571834,0.09321245975770814,0.06270911458428685,0.3342591154787625,0.27356933543632783,0.08770994538519183,0.21871085992267636,0.19448116745332927,-0.7358575092064945,-0.001872940435180881,-0.005532252953726599,-0.017940300096052436,0.1550121612419737,0.04077723846792863,0.17343457119309413,0.03258488261416926,-0.06847823564977737,0.6906844996191861,0.4202269782576684,-0.03087157088108458,-0.13891735104574504,-0.19153940798094354,0.6442664067821784,-0.14442262731673194,0.15460953654469925,0.2991312338140262,-0.03184838666825356,-0.13879489147835225,0.2112534871509663,0.17109479943595846,-0.10369916182965697,0.025520480503362742,0.20592649040341726,0.0706432910410262,-0.2614965202699636,-0.4666771799843892,-0.19639868571443775,0.03868717320252375,0.17798210280633514,-0.051226582315342814,-0.46122202703629417,0.27457422751766875,-0.09462850435485447,0.11494116286196863,0.17406624934416384,-0.04477164143606811,-0.32039321052236114,0.0005889393785026104,-0.053363489757295046,-0.21591177025263308,-0.29756504500895653,-0.2182549050265423,-0.3619420393605741,-0.35148848642322467,0.021405526896456722,0.19818878301161327,0.3409633127173946,0.6310577049410617,0.07718892649250841,0.29515557181063734,0.21263480397351103,-0.38087923071563523,0.15458606086989546,0.09011253533049579,0.056811505569908494,0.4663307789884501,0.30093316108175977,0.11006700249653645,-0.33545155513166863,-0.02537941202614985,-0.48639629905925985,0.007492613139794692,0.16738618725303625,-0.18599238760218387,0.2977502720472683,0.2307048474508645
84,16,16,1,1,0.1279704180815689,0.11184923342552155,0.16849497924940546,-0.534913709988746,-0.37303305011536536,-0.004218310387430438,-0.3049254424388769,0.5149548414835927,-0.16231883168248154,-0.3466587053880642,-0.10579042562561375,-0.08799682995300566,-0.043666668927465485,-0.5472305240144665,0.22005089590514876,0.010729283129563597,-0.009130632076021872,-0.2445377543550175,0.03255492688082115,0.2685625335219396,-0.3523014841890313,-0.2983585984783812,0.17396701831375583,-0.05711403963126736,-0.37666786058033364,-0.24074928664775425,-0.17257432057680483,-0.07862158449932372,-0.06807850990100807,-0.20599496807306789,-0.04348420147659936,0.014429634584393433,-0.5317712254639824,0.00854150915474805,0.05706003148945955,-0.5303022198754563,0.31533067131446846,-0.32020489633196153,-0.11107802356928395,-0.10811539062576192,-0.0799082971913145,0.0596315676287179,-0.0664868246975212,0.04168536254999177,-0.0014304501312020577,0.23869101604457676,-0.1598056856030406,0.07330893152444617,0.08800670226896856,0.3120892469764251,0.23254841882455343,-0.008314171879563343,-0.7152603179912267,0.3688590416910722,-0.11272424176513707,-0.11533272992567155,0.17415997408231182,0.10502335267795193,0.00485679305861102,-0.20216568013309155,0.042565285669265845,0.38650240389577745,0.10737889157918021,0.06792651392885998,-0.0032948596647589916,0.0354962618632175,0.19574931273713797,-0.17637639081160067,-0.14205270406867004,-0.34408736911285426,-0.045598776651951424,-0.04627503357558292,-0.36556086956005773,-0.022165827297900245,-0.012640231956253994,-0.10095314507664677,0.07997025470611993,-0.02219103939321307,-0.1522241277406307,-0.40703358041671334,-0.2247777420890348,0.29532756517305403,0.1120125796218582,-0.30501175564694005,0.11277556463749248,0.047437257196661385,0.006434208959940478,-0.09865003555666718,0.31512728039180016,-0.01885136751481714,-0.05908838118400156,-0.01149829667978936,0.10762548070863162,-0.34201807619073993,-0.013545748740947938,-0.17952933045279038,-0.34705306117301765,-0.05916928626210082,-0.18717237826818697,0.009753589224033826,0.0323807724260811,-0.11756716602291702,0.2148592844109841,-0.08001750236750833,-0.12749779859041993,-0.636560396712044,0.019786698259321882,-0.11972033507819504,0.05979662130318904,0.129368858833812,-0.045887138550968265,0.14625598362218034,-0.05024782116554356,-0.025026572508030066,-0.28846737095295943,-0.31634572935997024,0.12327765910076263,-0.13703734946986088,0.09034862628418078,0.14977212790594419
85,16,16,1,1,0.23715716824886476,0.5771485448864289,0.4142612537220821,0.10948743889852422,-0.17718510168614943,0.26152699604711704,-0.11476785309495782,0.3630147927588161,0.1290566542107218,0.23140439814416222,0.19131067155703754,0.41123411686729927,0.13428468613987993,0.2993189419564694,0.22656341868228902,0.10144148859553126,0.36947501431695773,0.1566815353379273,0.44945953547429746,0.4665183437503298,0.30153865395917545,-0.35706563601287883,0.0011510162945263525,0.09847522541789926,0.5448132685303416,0.07332838822415083,0.20040396867308946,0.18145677686268946,0.4787263443226189,-0.017828586059208062,0.1351892903885348,-0.04843480766925648,-0.045913595851559685,0.3869843074254622,0.3316954027713047,0.08808238131755308,0.35406104665525484,0.012172473631108575,0.16008427894529975,0.16801559771183527,0.022832224316699054,0.16929703610547225,0.15832510589984722,0.32487965830552723,0.3649072953238336,0.21658772955468547,0.26749694250594674,0.0022481640868557973,0.02247893450192376,0.49565483846314484,0.3544155760408528,0.19509574232944674,-0.10061479495788478,0.9368976388534376,0.11439498214933543,0.24838678497110372,0.3209923657171981,0.37561747729064027,0.29686460109553037,0.18743818084861386,0.4158437871039202,-0.006068184652231801,0.6419058357574445,0.21062104108598573,0.3937695148831519,0.08250375762145816,-0.45419402042734597,0.11172132434042858,0.18422858512998003,0.3018465778575429,0.34419309682657795,0.0365916887080744,0.5414604830675436,0.4936115083214969,-0.06316685504485742,0.4615195297120739,0.2701777376008491,0.220886858711441,0.23433605698984364,0.2092322126505634,-0.03518600952115135,0.14527002445406617,0.4711524275790283,-0.06840222424016026,0.8012085269447451,0.5751105397446767,0.4679911490618366,0.6107362236115034,0.46866117143017993,0.18329313073385728,-0.017682111157396374,0.20917022012880798,0.23452041642722182,0.612360731923241,0.328629358697992,0.8535097980491753,0.05542705515702647,0.649893688787422,0.16008221020674032,0.005878542689783231,0.17381047576272435,0.4839373434333937,0.37460794323031094,0.20529817960422916,0.010514264067961354,0.2169630476862066,0.2629936701286943,0.11144095062931322,0.15928517187642183,-0.1349329662700698,0.7113097629057267,0.3588608660825087,-0.3403139781027233,0.3084125510905061,0.05100533965501549,0.24797801216060567,0.37725958206762555,0.07153089640420306,-0.1367495928975866,0.014777505426351034
86,16,16,1,1,0.056491124547071545,0.08811043153151538,-0.0021801291442372778,-0.23593584486335378,0.040865334064859746,0.260022745571543,-0.36329032425944385,0.09889804537754904,-0.044960170806441525,0.5778620315863224,0.06264404541301538,0.18513441330508287,-0.08119948713871716,0.4600472470179073,0.05121854465020006,0.13246146719394028,-0.12639226498062672,-0.2334268465473422,-0.1935667201852735,0.02090725757008506,-0.06263127489469153,-0.2788119387062391,0.01795817389268843,-0.19091266190283013,0.11385564671580553,-0.17259315478827705,0.035677911909053964,0.07707892186905065,0.21924379379598552,0.018596618517855348,0.1671859672861747,-0.017743859627330452,-0.3122341080176304,-0.5293372143996764,0.06518028812210809,0.01392967853767857,0.27558604933847713,0.14394103650760076,-0.11336766273054794,0.04099465609488358,-0.37849410964533814,0.2065454413367146,-0.09247281801297354,-0.11211902823104897,0.006861073505885537,0.15780044333985133,-0.12718223372340964,0.038027582800181176,0.2628322952380588,-0.1152957774752775,-0.024619017591397497,-0.05190908635877095,-0.28292869721181213,-0.1050304673844087,-0.0516369708501391,-0.06212629086814449,0.14510179615755547,-0.1189293689903792,-0.23166051801450094,-0.10438036273648596,0.18239625771304943,0.2716656745792715,-0.33639367277845444,-0.004811740606530907,0.026150374597568474,-0.09168112791837682,-0.24527186407446178,-0.02540924685973802,-0.16888072194585177,-0.1753750114854441,-0.18612159546297513,-0.07331683235750455,0.277310126869583,-0.11559835407819118,0.008163077165469587,0.10516998246505628,0.13723049172836915,0.005792519496340926,-0.4561672534403985,-0.891603885740115,0.06990386027569183,-0.02718589623334744,0.03938189260766702,-0.3876437968028843,-0.34151217710206305,0.1931260448150987,-0.5018366285863736,-0.040248384596839035,0.0180907480839814,-0.05223315973321919,-0.166166794158171,0.028892748162676687,-0.45754887537091016,0.5816344289897917,0.2005580536119082,0.24157628930272224,0.044874973469486476,0.18500961350501083,-0.009393964017622602,-0.3890145849581463,0.2206322589201169,-0.3128293534563327,0.3166527263713155,0.15499976200552984,0.2828359421459924,0.022711047246725014,-0.21011452898724844,0.18011137979895975,0.20123259078596586,0.5467776827194926,0.7832244562109036,0.010227451200050298,-0.24367110576207074,-0.09797043565933215,-0.5399200075216359,0.1074029380228977,0.06331674275076972,0.001036981666831721,0.1837894062004988,0.06476538672225252
87,16,16,1,1,0.532519469223826,0.2881803799537979,0.3210761738673824,0.22083942119043642,-0.055449732929117396,0.4782172225195961,-0.002065678690905806,0.6286835941528903,0.01154090531554497,-0.08979440820824974,0.01462605814718905,0.25282349327901266,-0.04720615906500447,0.22434823608881585,0.16065021946094943,0.4453390021239688,0.2613273256586359,-0.01537908127313145,0.38443700934570996,0.2731617750005886,-0.06580004159371233,0.1470505060528719,-0.11281251078721144,0.06403597531892578,-0.23346814638089747,0.1395917648110453,0.06670793755895033,0.08658598562977937,0.2032845024877032,0.3246726333099484,0.3493826744894942,0.16874187777458835,0.15209278410466004,0.17112104379622695,0.23460150883956382,-0.14053005378159888,0.42821564269144125,0.37680862276014887,0.5145160962279453,-0.07857354194214115,-0.1565668382778876,0.32841964740969776,0.1329200833582751,0.17759074552225762,0.2361883840928354,0.4235616306472423,0.06139535950044525,0.33731027760517535,0.2861901196422353,0.4918981687445315,0.20091947018453465,0.5183262618518658,0.17336489790294524,0.8416014886220848,0.060986552995082814,0.2036729454899454,0.006926697733051684,-0.09092472042031927,0.8375453524445852,0.2920714336347549,0.3661285479982263,0.6505394034379919,1.1870839682373435,0.18797221162820024,0.3579907296387024,0.2880377780645431,0.16962683006983542,0.08034767514001441,0.1764291112345718,0.4130440251273655,0.28374374698805405,0.2627308607036014,0.3532700944111855,0.4023726930092964,0.06023610860253069,0.2771048605063448,-0.08158455949857268,0.24307528841885825,0.5479279905668872,0.09711753812517278,-0.05966655575652674,-0.05083290200205787,-0.001555705979388644,0.2847842058036357,-0.13607313448587544,0.29526281231631163,0.548479911096855,0.35613921840959994,0.1544472901736924,0.14011793875227632,0.3550569677838115,-0.02670350400352603,0.4153137748243305,0.840380773724597,-0.02039891103923447,0.42932769115484404,0.044566942435104354,-0.07917917719452233,-0.01848663043400739,-0.011205323993586577,0.45162998534456256,0.286287855830484,0.27147855724389336,-0.05897600840770381,0.020068200129876534,0.23947594160542152,0.2235272398506815,0.3879371116826731,0.22851550895715822,-0.2971759801512726,0.26168376990068376,0.2606845919221056,0.09070079324533313,0.33742190187188104,0.1386007632700831,0.21023297929195262,0.34811869315921945,0.233252011939073,0.24005039887633908,0.5516623679788027
88,16,16,1,1,-0.07123975353639726,-0.0875091488064455,0.33418466299091387,-0.05091651184921356,0.027510617982376,-0.160970485681163,-0.48867248569727095,-0.5037032038919552,-0.18041566586989846,0.3001856513347517,-0.21034005503842443,-0.10482242211100253,-0.12476661658573332,-0.4559319364209921,-0.27581977726019813,-0.02117232915914939,-0.1148971753512681,0.20615645674374752,-0.0021847772666373205,0.06042776349305122,-0.38723670684562406,-0.24521041739859425,-0.30785089838005925,-0.17710345620548001,-0.03523211202132068,-0.09311565881272246,0.11479673905310751,-0.294295447272755,-0.0008865144444474907,0.15372883585514172,-0.1316907560071628,-0.24096593454728282,-0.5407294051478908,-0.10763237456489137,-0.19403540217350992,-0.278889564325761,0.1807432730284703,-0.06733837933668968,-0.31613353691860063,-0.09502982213162663,-0.01145265548743668,0.019268670551006596,-0.09054477113500559,-0.43738041947283457,-0.16781105667893786,0.05135954461636377,-0.014765165200618074,-0.01983365181945515,-0.01332700909847749,0.08623147979230728,-0.1404671779118577,0.27053966936761337,-0.08852451899788435,0.03214744651517458,-0.1935669625949224,-0.17224933130944434,-0.24469780029253627,-0.03928298502087294,0.0119640298225311,-0.18386131707487094,-0.21059844276150827,-0.8614231786611551,-0.14308622046198688,-0.11318935072063381,-0.10160112189315754,-0.11539295894684283,0.48108936567310784,-0.2407521304061222,-0.09468496497527129,-0.6501928277760238,-0.0006146155462063013,-0.3637847193602195,-0.05671387025913407,-0.008364506855797255,-0.186394377581659,-0.020490508953834086,-0.017713953862501484,0.056326907448339306,0.053391180901004795,0.22768032624878443,-0.07880506665844099,0.0932834051442743,-0.15678025329119236,0.0035030971792350263,0.2842122161624169,0.3263651782052653,-0.1962839682135424,0.24619510472940717,0.022606171430640594,-0.19719191690766463,0.13429731547480514,-0.02322315627722374,-0.5343310343152182,0.5436193392639529,-0.21002586367215942,-0.41834563284011467,0.009406562626465192,-0.307308628155902,-0.0027450900570715198,-0.13482112317820716,0.05013469925064068,0.09688215313182313,0.18521640140328066,0.013727911883369623,-0.24676756265768102,-0.21960037760439435,-0.17379849930546093,-0.2646516218315662,-0.1685568896079968,-0.3990246115161292,0.6689732359831131,-0.19577806648112434,-0.3485353343806381,0.0706673292813923,-0.5457014321443948,0.03136174807921076,-0.25397425323875167,0.015672267771528053,0.021558367348557587,-0.05833092924549718
89,16,16,1,1,0.1600095587778006,0.2120772657016207,0.556216062076822,0.13226736916422313,-0.01707075202820535,0.2016835988634681,-0.3112650425515232,-0.03198656256646276,-0.11926081504986426,0.24285129297707292,-0.2546309055753265,-0.2441492376973972,-0.2501393709363842,-0.03825476231567528,-0.1778364211840392,-0.05994083587823086,0.2926530398166483,0.045096357717556865,0.1580384707050391,-0.1907514801971158,-0.267030394886936,-0.3533712307446982,0.10446535395903034,-0.7176901473833137,0.22280891116130233,0.19959576757173586,-0.22430125226749878,0.28882523645314223,0.04083389391589877,-0.09064013528730364,-0.058803161288719596,-0.037849417464549284,0.03536399706284568,-0.29987901383247595,-0.017179572781207842,-0.22886130516503433,-0.04896501516035183,-0.5213276135086244,0.26835056125597295,-0.2242443710191148,-0.13815931419113175,-0.09641228957362719,-0.18958966638258107,0.13926079040956177,0.24831594703317594,0.010757373022674044,-0.19045658638792912,-0.15718180903610457,-0.004144635455868018,0.30969599342126414,-0.09125395541663449,-0.008427038580287649,-0.36473348622603363,-0.2056219418904468,-0.19474759566333885,-0.1313342244345323,-0.11371359931623609,0.10045354703306497,-0.036837708255624615,0.006721064207256849,0.1023393192579071,0.07585820180379915,0.1787185720542078,-0.21887911500509513,0.2116584210123261,-0.11326847250580399,0.047464811740667565,0.0373730044482935,-0.01464644738971303,0.049566624093022565,-0.14317567030158948,-0.2031222918067661,0.04478342268522756,0.23157497642508246,0.0894660602314594,0.2456347023808787,-0.3818339707390458,-0.052414710251789856,0.03472207848142889,0.0034751880743457697,-0.422256377994766,0.003771182358409307,-0.14565321621058022,-0.17851551139375765,0.05922688095618575,-0.07724472684358033,-0.13877492610817677,0.06341269072747185,-0.11148568232097342,-0.18541975143861958,-0.3421219418918674,0.043561358619700084,0.12525064358604257,0.13814548484110276,-0.2643714597483753,-0.2048523403968354,-0.3080850221696835,0.04210504534873548,-0.0962089382846888,0.11086208092936284,0.06457688166875612,0.075531168046859,0.4153289799884758,0.06027876462704654,-0.04189186985745473,-0.2974119941069903,-0.01483680981150607,-0.0024405153376851896,-0.06629015125581034,0.11144159038721836,0.2546492397615845,-0.06522833187920718,0.05491681218448155,-0.03965820265791711,-0.4774671200366901,-0.37268461015644566,0.016371934079662587,-0.21086643130136629,-0.18623139471892225,0.022566588203101152
90,-40,40,-1,0,0.2021286105497546,-0.16103261898090024,-0.15654828402513318,0.17295676121381354,0.20613496215859478,0.4107355975475755,0.18207043268934936,0.01112467539500308,0.08745188566924048,-0.12399880708386621,0.15539522237369605,0.24095037938163327,0.44513452752668303,0.20889419508440066,-0.30245164335494157,0.2233644289898152,0.03493914529376363,-0.7038685201410574,-0.5134626023801064,-0.23183700629369725,0.23235452632430445,0.4635302601692564,-0.2323276260642278,0.6985743526872246,0.5600100499013105,0.055917828071690386,0.179091194593139,0.19120833265250028,0.06018866339025139,0.23582492498225993,0.19036568895019607,0.31702485904727057,0.034825874070792406,0.5245360403848006,0.187601041294897,0.30404696249343155,-0.2556828168529544,0.16106647934618237,0.03614906850123635,0.11181671708921631,0.13123801633127002,0.23337068397015365,0.02762967394145684,0.2650933474792437,-0.1358716701471314,-0.2816937780107777,0.4455980963172921,0.2089931909714565,-0.04618194549978964,-0.07034978869663126,0.06705044288345242,-0.02772544457860616,0.4193072075878951,-0.2332474318378582,0.23481920236615988,0.15574416976384642,0.10622350387425747,-0.2691256887701595,0.09362022173290158,0.0421878352160577,0.13956747994468158,-0.392385662467302,-0.09685311658203628,0.25315958671001715,0.08998576281347681,0.45924480692754727,0.7110173452899624,0.1773644301609631,0.1232312681488972,0.3745448826557387,-0.03866851540672807,0.06226945954573848,0.09736479780812422,-0.03793888522039161,-0.0012761940252338788,-0.04283056577608978,-0.0521135099015836,-0.0527346313222698,0.33857879104881794,0.32951871028194646,0.18161255417033392,-0.17317341821879734,0.07466562484824109,0.1575847058353575,-0.4096931862487758,-0.14654567947647704,0.05329617223208974,-0.20604281398591787,0.09092357645123988,0.2028785721197921,0.10760629350817885,-0.09515652931315563,-0.0976985536432706,-0.7053836441319303,0.46017178421356053,0.13834279035527774,0.09454762865928532,-0.6295610790689359,0.33430527064632315,0.1187444819229918,-0.09857635741690247,0.1126212411448582,0.03818253436131865,0.10802129009486883,-0.06136983606083305,0.5119050762200101,0.19076902501260457,0.20921152552820493,-0.06227092552879547,0.04274835886816256,0.03185468866265995,0.006404682584042497,0.3062596417042709,0.067893905964511,0.3082006083074886,0.2652148478484944,0.014344791660388066,0.20311290980534802,0.06179475619374254,-0.19951205256829044
